"activity" "subject" "feature" "mean"
"SITTING" 3 "tBodyAccMag-std()" -0.8703
"SITTING" 3 "tBodyGyro-mean()-X" -0.0385
"SITTING" 3 "tBodyGyro-mean()-Y" -0.0752
"SITTING" 3 "tBodyGyro-mean()-Z" 0.094
"SITTING" 3 "tBodyGyro-std()-X" -0.9654
"SITTING" 3 "tBodyGyro-std()-Y" -0.9449
"SITTING" 3 "tBodyGyro-std()-Z" -0.9264
"SITTING" 3 "tBodyGyroJerk-mean()-X" -0.1036
"SITTING" 3 "tBodyGyroJerk-mean()-Y" -0.0361
"SITTING" 3 "tBodyGyroJerk-mean()-Z" -0.059
"SITTING" 3 "tBodyGyroJerk-std()-X" -0.9725
"SITTING" 3 "tBodyGyroJerk-std()-Y" -0.9786
"SITTING" 3 "tBodyGyroJerk-std()-Z" -0.9738
"SITTING" 3 "tBodyGyroJerkMag-mean()" -0.978
"SITTING" 3 "tBodyGyroJerkMag-std()" -0.9768
"SITTING" 3 "tBodyGyroMag-mean()" -0.9194
"SITTING" 3 "tBodyGyroMag-std()" -0.9255
"SITTING" 3 "tGravityAcc-mean()-X" 0.9011
"SITTING" 3 "tGravityAcc-mean()-Y" 0.1273
"SITTING" 3 "tGravityAcc-mean()-Z" 0.139
"SITTING" 3 "tGravityAcc-std()-X" -0.9573
"SITTING" 3 "tGravityAcc-std()-Y" -0.9039
"SITTING" 3 "tGravityAcc-std()-Z" -0.8977
"SITTING" 3 "tGravityAccMag-mean()" -0.8954
"SITTING" 3 "tGravityAccMag-std()" -0.8703
"SITTING" 4 "fBodyAcc-mean()-X" -0.9775
"SITTING" 4 "fBodyAcc-mean()-Y" -0.9058
"SITTING" 4 "fBodyAcc-mean()-Z" -0.9518
"SITTING" 4 "fBodyAcc-std()-X" -0.9819
"SITTING" 4 "fBodyAcc-std()-Y" -0.8895
"SITTING" 4 "fBodyAcc-std()-Z" -0.927
"SITTING" 4 "fBodyAccJerk-mean()-X" -0.9768
"SITTING" 4 "fBodyAccJerk-mean()-Y" -0.9443
"SITTING" 4 "fBodyAccJerk-mean()-Z" -0.9752
"SITTING" 4 "fBodyAccJerk-std()-X" -0.9788
"SITTING" 4 "fBodyAccJerk-std()-Y" -0.9493
"SITTING" 4 "fBodyAccJerk-std()-Z" -0.9817
"SITTING" 4 "fBodyAccMag-mean()" -0.929
"SITTING" 4 "fBodyAccMag-std()" -0.9198
"SITTING" 4 "fBodyBodyAccJerkMag-mean()" -0.9625
"SITTING" 4 "fBodyBodyAccJerkMag-std()" -0.9616
"SITTING" 4 "fBodyBodyGyroJerkMag-mean()" -0.9765
"SITTING" 4 "fBodyBodyGyroJerkMag-std()" -0.9763
"SITTING" 4 "fBodyBodyGyroMag-mean()" -0.9488
"SITTING" 4 "fBodyBodyGyroMag-std()" -0.9289
"SITTING" 4 "fBodyGyro-mean()-X" -0.9606
"SITTING" 4 "fBodyGyro-mean()-Y" -0.9676
"SITTING" 4 "fBodyGyro-mean()-Z" -0.9338
"SITTING" 4 "fBodyGyro-std()-X" -0.9733
"SITTING" 4 "fBodyGyro-std()-Y" -0.9541
"SITTING" 4 "fBodyGyro-std()-Z" -0.9329
"SITTING" 4 "tBodyAcc-mean()-X" 0.2715
"SITTING" 4 "tBodyAcc-mean()-Y" -0.0072
"SITTING" 4 "tBodyAcc-mean()-Z" -0.1059
"SITTING" 4 "tBodyAcc-std()-X" -0.9803
"SITTING" 4 "tBodyAcc-std()-Y" -0.8902
"SITTING" 4 "tBodyAcc-std()-Z" -0.9322
"SITTING" 4 "tBodyAccJerk-mean()-X" 0.0785
"SITTING" 4 "tBodyAccJerk-mean()-Y" -0.0109
"SITTING" 4 "tBodyAccJerk-mean()-Z" -0.0121
"SITTING" 4 "tBodyAccJerk-std()-X" -0.9767
"SITTING" 4 "tBodyAccJerk-std()-Y" -0.9446
"SITTING" 4 "tBodyAccJerk-std()-Z" -0.979
"SITTING" 4 "tBodyAccJerkMag-mean()" -0.9701
"SITTING" 4 "tBodyAccJerkMag-std()" -0.9625
"SITTING" 4 "tBodyAccMag-mean()" -0.9357
"SITTING" 4 "tBodyAccMag-std()" -0.9144
"SITTING" 4 "tBodyGyro-mean()-X" -0.0494
"SITTING" 4 "tBodyGyro-mean()-Y" -0.0894
"SITTING" 4 "tBodyGyro-mean()-Z" 0.1012
"SITTING" 4 "tBodyGyro-std()-X" -0.9701
"SITTING" 4 "tBodyGyro-std()-Y" -0.9585
"SITTING" 4 "tBodyGyro-std()-Z" -0.928
"SITTING" 4 "tBodyGyroJerk-mean()-X" -0.0969
"SITTING" 4 "tBodyGyroJerk-mean()-Y" -0.0418
"SITTING" 4 "tBodyGyroJerk-mean()-Z" -0.049
"SITTING" 4 "tBodyGyroJerk-std()-X" -0.9699
"SITTING" 4 "tBodyGyroJerk-std()-Y" -0.9844
"SITTING" 4 "tBodyGyroJerk-std()-Z" -0.9688
"SITTING" 4 "tBodyGyroJerkMag-mean()" -0.9805
"SITTING" 4 "tBodyGyroJerkMag-std()" -0.9758
"SITTING" 4 "tBodyGyroMag-mean()" -0.9261
"SITTING" 4 "tBodyGyroMag-std()" -0.9289
"SITTING" 4 "tGravityAcc-mean()-X" 0.8693
"SITTING" 4 "tGravityAcc-mean()-Y" 0.2116
"SITTING" 4 "tGravityAcc-mean()-Z" 0.1101
"SITTING" 4 "tGravityAcc-std()-X" -0.9814
"SITTING" 4 "tGravityAcc-std()-Y" -0.9327
"SITTING" 4 "tGravityAcc-std()-Z" -0.9509
"SITTING" 4 "tGravityAccMag-mean()" -0.9357
"SITTING" 4 "tGravityAccMag-std()" -0.9144
"SITTING" 5 "fBodyAcc-mean()-X" -0.9775
"SITTING" 5 "fBodyAcc-mean()-Y" -0.9214
"SITTING" 5 "fBodyAcc-mean()-Z" -0.9461
"SITTING" 5 "fBodyAcc-std()-X" -0.9826
"SITTING" 5 "fBodyAcc-std()-Y" -0.9023
"SITTING" 5 "fBodyAcc-std()-Z" -0.9218
"SITTING" 5 "fBodyAccJerk-mean()-X" -0.976
"SITTING" 5 "fBodyAccJerk-mean()-Y" -0.9542
"SITTING" 5 "fBodyAccJerk-mean()-Z" -0.9695
"SITTING" 5 "fBodyAccJerk-std()-X" -0.9765
"SITTING" 5 "fBodyAccJerk-std()-Y" -0.9545
"SITTING" 5 "fBodyAccJerk-std()-Z" -0.976
"SITTING" 5 "fBodyAccMag-mean()" -0.9363
"SITTING" 5 "fBodyAccMag-std()" -0.9257
"SITTING" 5 "fBodyBodyAccJerkMag-mean()" -0.9644
"SITTING" 5 "fBodyBodyAccJerkMag-std()" -0.9665
"SITTING" 5 "fBodyBodyGyroJerkMag-mean()" -0.9716
"SITTING" 5 "fBodyBodyGyroJerkMag-std()" -0.9707
"SITTING" 5 "fBodyBodyGyroMag-mean()" -0.9448
"SITTING" 5 "fBodyBodyGyroMag-std()" -0.9347
"SITTING" 5 "fBodyGyro-mean()-X" -0.9571
"SITTING" 5 "fBodyGyro-mean()-Y" -0.9555
"SITTING" 5 "fBodyGyro-mean()-Z" -0.938
"SITTING" 5 "fBodyGyro-std()-X" -0.9694
"SITTING" 5 "fBodyGyro-std()-Y" -0.9476
"SITTING" 5 "fBodyGyro-std()-Z" -0.9473
"SITTING" 5 "tBodyAcc-mean()-X" 0.2737
"SITTING" 5 "tBodyAcc-mean()-Y" -0.0099
"SITTING" 5 "tBodyAcc-mean()-Z" -0.1085
"SITTING" 5 "tBodyAcc-std()-X" -0.9809
"SITTING" 5 "tBodyAcc-std()-Y" -0.9043
"SITTING" 5 "tBodyAcc-std()-Z" -0.9261
"SITTING" 5 "tBodyAccJerk-mean()-X" 0.075
"SITTING" 5 "tBodyAccJerk-mean()-Y" -0.0028
"SITTING" 5 "tBodyAccJerk-mean()-Z" 0.0034
"SITTING" 5 "tBodyAccJerk-std()-X" -0.9752
"SITTING" 5 "tBodyAccJerk-std()-Y" -0.9528
"SITTING" 5 "tBodyAccJerk-std()-Z" -0.9734
"SITTING" 5 "tBodyAccJerkMag-mean()" -0.9693
"SITTING" 5 "tBodyAccJerkMag-std()" -0.9658
"SITTING" 5 "tBodyAccMag-mean()" -0.938
"SITTING" 5 "tBodyAccMag-std()" -0.9209
"SITTING" 5 "tBodyGyro-mean()-X" -0.0422
"SITTING" 5 "tBodyGyro-mean()-Y" -0.0835
"SITTING" 5 "tBodyGyro-mean()-Z" 0.0824
"SITTING" 5 "tBodyGyro-std()-X" -0.9662
"SITTING" 5 "tBodyGyro-std()-Y" -0.9501
"SITTING" 5 "tBodyGyro-std()-Z" -0.9406
"SITTING" 5 "tBodyGyroJerk-mean()-X" -0.089
"SITTING" 5 "tBodyGyroJerk-mean()-Y" -0.0455
"SITTING" 5 "tBodyGyroJerk-mean()-Z" -0.0488
"SITTING" 5 "tBodyGyroJerk-std()-X" -0.966
"SITTING" 5 "tBodyGyroJerk-std()-Y" -0.9754
"SITTING" 5 "tBodyGyroJerk-std()-Z" -0.9649
"SITTING" 5 "tBodyGyroJerkMag-mean()" -0.9738
"SITTING" 5 "tBodyGyroJerkMag-std()" -0.9704
"SITTING" 5 "tBodyGyroMag-mean()" -0.9343
"SITTING" 5 "tBodyGyroMag-std()" -0.9314
"SITTING" 5 "tGravityAcc-mean()-X" 0.8807
"SITTING" 5 "tGravityAcc-mean()-Y" 0.1684
"SITTING" 5 "tGravityAcc-mean()-Z" 0.143
"SITTING" 5 "tGravityAcc-std()-X" -0.9831
"SITTING" 5 "tGravityAcc-std()-Y" -0.9399
"SITTING" 5 "tGravityAcc-std()-Z" -0.945
"SITTING" 5 "tGravityAccMag-mean()" -0.938
"SITTING" 5 "tGravityAccMag-std()" -0.9209
"SITTING" 6 "fBodyAcc-mean()-X" -0.9754
"SITTING" 6 "fBodyAcc-mean()-Y" -0.9283
"SITTING" 6 "fBodyAcc-mean()-Z" -0.9358
"SITTING" 6 "fBodyAcc-std()-X" -0.9825
"SITTING" 6 "fBodyAcc-std()-Y" -0.9257
"SITTING" 6 "fBodyAcc-std()-Z" -0.9258
"SITTING" 6 "fBodyAccJerk-mean()-X" -0.971
"SITTING" 6 "fBodyAccJerk-mean()-Y" -0.9471
"SITTING" 6 "fBodyAccJerk-mean()-Z" -0.9542
"SITTING" 6 "fBodyAccJerk-std()-X" -0.9715
"SITTING" 6 "fBodyAccJerk-std()-Y" -0.9469
"SITTING" 6 "fBodyAccJerk-std()-Z" -0.9616
"SITTING" 6 "fBodyAccMag-mean()" -0.9358
"SITTING" 6 "fBodyAccMag-std()" -0.9395
"SITTING" 6 "fBodyBodyAccJerkMag-mean()" -0.9483
"SITTING" 6 "fBodyBodyAccJerkMag-std()" -0.9473
"SITTING" 6 "fBodyBodyGyroJerkMag-mean()" -0.952
"SITTING" 6 "fBodyBodyGyroJerkMag-std()" -0.9512
"SITTING" 6 "fBodyBodyGyroMag-mean()" -0.9297
"SITTING" 6 "fBodyBodyGyroMag-std()" -0.9295
"SITTING" 6 "fBodyGyro-mean()-X" -0.9397
"SITTING" 6 "fBodyGyro-mean()-Y" -0.9439
"SITTING" 6 "fBodyGyro-mean()-Z" -0.9348
"SITTING" 6 "fBodyGyro-std()-X" -0.9634
"SITTING" 6 "fBodyGyro-std()-Y" -0.9449
"SITTING" 6 "fBodyGyro-std()-Z" -0.9473
"SITTING" 6 "tBodyAcc-mean()-X" 0.2768
"SITTING" 6 "tBodyAcc-mean()-Y" -0.0146
"SITTING" 6 "tBodyAcc-mean()-Z" -0.1101
"SITTING" 6 "tBodyAcc-std()-X" -0.9802
"SITTING" 6 "tBodyAcc-std()-Y" -0.9237
"SITTING" 6 "tBodyAcc-std()-Z" -0.9258
"SITTING" 6 "tBodyAccJerk-mean()-X" 0.0755
"SITTING" 6 "tBodyAccJerk-mean()-Y" 0
"SITTING" 6 "tBodyAccJerk-mean()-Z" 0.0062
"SITTING" 6 "tBodyAccJerk-std()-X" -0.9699
"SITTING" 6 "tBodyAccJerk-std()-Y" -0.9451
"SITTING" 6 "tBodyAccJerk-std()-Z" -0.9586
"SITTING" 6 "tBodyAccJerkMag-mean()" -0.9627
"SITTING" 6 "tBodyAccJerkMag-std()" -0.9482
"SITTING" 6 "tBodyAccMag-mean()" -0.9495
"SITTING" 6 "tBodyAccMag-std()" -0.9316
"SITTING" 6 "tBodyGyro-mean()-X" -0.0372
"SITTING" 6 "tBodyGyro-mean()-Y" -0.0899
"SITTING" 6 "tBodyGyro-mean()-Z" 0.0854
"SITTING" 6 "tBodyGyro-std()-X" -0.9574
"SITTING" 6 "tBodyGyro-std()-Y" -0.9441
"SITTING" 6 "tBodyGyro-std()-Z" -0.9397
"SITTING" 6 "tBodyGyroJerk-mean()-X" -0.0937
"SITTING" 6 "tBodyGyroJerk-mean()-Y" -0.0334
"SITTING" 6 "tBodyGyroJerk-mean()-Z" -0.0466
"SITTING" 6 "tBodyGyroJerk-std()-X" -0.9437
"SITTING" 6 "tBodyGyroJerk-std()-Y" -0.9618
"SITTING" 6 "tBodyGyroJerk-std()-Z" -0.9588
"SITTING" 6 "tBodyGyroJerkMag-mean()" -0.9629
"SITTING" 6 "tBodyGyroJerkMag-std()" -0.9502
"SITTING" 6 "tBodyGyroMag-mean()" -0.9327
"SITTING" 6 "tBodyGyroMag-std()" -0.9213
"SITTING" 6 "tGravityAcc-mean()-X" 0.9337
"SITTING" 6 "tGravityAcc-mean()-Y" 0.0683
"SITTING" 6 "tGravityAcc-mean()-Z" 0.0695
"SITTING" 6 "tGravityAcc-std()-X" -0.9889
"SITTING" 6 "tGravityAcc-std()-Y" -0.9609
"SITTING" 6 "tGravityAcc-std()-Z" -0.9555
"SITTING" 6 "tGravityAccMag-mean()" -0.9495
"SITTING" 6 "tGravityAccMag-std()" -0.9316
"SITTING" 7 "fBodyAcc-mean()-X" -0.9727
"SITTING" 7 "fBodyAcc-mean()-Y" -0.9315
"SITTING" 7 "fBodyAcc-mean()-Z" -0.9047
"SITTING" 7 "fBodyAcc-std()-X" -0.9729
"SITTING" 7 "fBodyAcc-std()-Y" -0.9046
"SITTING" 7 "fBodyAcc-std()-Z" -0.8441
"SITTING" 7 "fBodyAccJerk-mean()-X" -0.982
"SITTING" 7 "fBodyAccJerk-mean()-Y" -0.9694
"SITTING" 7 "fBodyAccJerk-mean()-Z" -0.9685
"SITTING" 7 "fBodyAccJerk-std()-X" -0.984
"SITTING" 7 "fBodyAccJerk-std()-Y" -0.9718
"SITTING" 7 "fBodyAccJerk-std()-Z" -0.9747
"SITTING" 7 "fBodyAccMag-mean()" -0.909
"SITTING" 7 "fBodyAccMag-std()" -0.8869
"SITTING" 7 "fBodyBodyAccJerkMag-mean()" -0.971
"SITTING" 7 "fBodyBodyAccJerkMag-std()" -0.9685
"SITTING" 7 "fBodyBodyGyroJerkMag-mean()" -0.9786
"SITTING" 7 "fBodyBodyGyroJerkMag-std()" -0.975
"SITTING" 7 "fBodyBodyGyroMag-mean()" -0.9331
"SITTING" 7 "fBodyBodyGyroMag-std()" -0.8958
"SITTING" 7 "fBodyGyro-mean()-X" -0.9436
"SITTING" 7 "fBodyGyro-mean()-Y" -0.9567
"SITTING" 7 "fBodyGyro-mean()-Z" -0.9474
"SITTING" 7 "fBodyGyro-std()-X" -0.9427
"SITTING" 7 "fBodyGyro-std()-Y" -0.9382
"SITTING" 7 "fBodyGyro-std()-Z" -0.9398
"SITTING" 7 "tBodyAcc-mean()-X" 0.2847
"SITTING" 7 "tBodyAcc-mean()-Y" -0.0146
"SITTING" 7 "tBodyAcc-mean()-Z" -0.1225
"SITTING" 7 "tBodyAcc-std()-X" -0.9727
"SITTING" 7 "tBodyAcc-std()-Y" -0.9095
"SITTING" 7 "tBodyAcc-std()-Z" -0.8565
"SITTING" 7 "tBodyAccJerk-mean()-X" 0.0669
"SITTING" 7 "tBodyAccJerk-mean()-Y" 0.0117
"SITTING" 7 "tBodyAccJerk-mean()-Z" 0.0162
"SITTING" 7 "tBodyAccJerk-std()-X" -0.9822
"SITTING" 7 "tBodyAccJerk-std()-Y" -0.9695
"SITTING" 7 "tBodyAccJerk-std()-Z" -0.9723
"SITTING" 7 "tBodyAccJerkMag-mean()" -0.9766
"SITTING" 7 "tBodyAccJerkMag-std()" -0.9702
"SITTING" 7 "tBodyAccMag-mean()" -0.9184
"SITTING" 7 "tBodyAccMag-std()" -0.882
"SITTING" 7 "tBodyGyro-mean()-X" -0.0496
"SITTING" 7 "tBodyGyro-mean()-Y" -0.0336
"SITTING" 7 "tBodyGyro-mean()-Z" 0.0259
"SITTING" 7 "tBodyGyro-std()-X" -0.9419
"SITTING" 7 "tBodyGyro-std()-Y" -0.9441
"SITTING" 7 "tBodyGyro-std()-Z" -0.937
"SITTING" 7 "tBodyGyroJerk-mean()-X" -0.0938
"SITTING" 7 "tBodyGyroJerk-mean()-Y" -0.0396
"SITTING" 7 "tBodyGyroJerk-mean()-Z" -0.0455
"SITTING" 7 "tBodyGyroJerk-std()-X" -0.9744
"SITTING" 7 "tBodyGyroJerk-std()-Y" -0.981
"SITTING" 7 "tBodyGyroJerk-std()-Z" -0.981
"SITTING" 7 "tBodyGyroJerkMag-mean()" -0.9817
"SITTING" 7 "tBodyGyroJerkMag-std()" -0.9762
"SITTING" 7 "tBodyGyroMag-mean()" -0.8979
"SITTING" 7 "tBodyGyroMag-std()" -0.8981
"SITTING" 7 "tGravityAcc-mean()-X" 0.9691
"SITTING" 7 "tGravityAcc-mean()-Y" 0.0061
"SITTING" 7 "tGravityAcc-mean()-Z" 0.065
"SITTING" 7 "tGravityAcc-std()-X" -0.9571
"SITTING" 7 "tGravityAcc-std()-Y" -0.9454
"SITTING" 7 "tGravityAcc-std()-Z" -0.8686
"SITTING" 7 "tGravityAccMag-mean()" -0.9184
"SITTING" 7 "tGravityAccMag-std()" -0.882
"SITTING" 8 "fBodyAcc-mean()-X" -0.9811
"SITTING" 8 "fBodyAcc-mean()-Y" -0.9442
"SITTING" 8 "fBodyAcc-mean()-Z" -0.9594
"SITTING" 8 "fBodyAcc-std()-X" -0.9783
"SITTING" 8 "fBodyAcc-std()-Y" -0.9238
"SITTING" 8 "fBodyAcc-std()-Z" -0.9339
"SITTING" 8 "fBodyAccJerk-mean()-X" -0.985
"SITTING" 8 "fBodyAccJerk-mean()-Y" -0.9802
"SITTING" 8 "fBodyAccJerk-mean()-Z" -0.983
"SITTING" 8 "fBodyAccJerk-std()-X" -0.9869
"SITTING" 8 "fBodyAccJerk-std()-Y" -0.983
"SITTING" 8 "fBodyAccJerk-std()-Z" -0.9862
"SITTING" 8 "fBodyAccMag-mean()" -0.948
"SITTING" 8 "fBodyAccMag-std()" -0.9317
"SITTING" 8 "fBodyBodyAccJerkMag-mean()" -0.9809
"SITTING" 8 "fBodyBodyAccJerkMag-std()" -0.9793
"SITTING" 8 "fBodyBodyGyroJerkMag-mean()" -0.9877
"SITTING" 8 "fBodyBodyGyroJerkMag-std()" -0.9861
"SITTING" 8 "fBodyBodyGyroMag-mean()" -0.9658
"SITTING" 8 "fBodyBodyGyroMag-std()" -0.9533
"SITTING" 8 "fBodyGyro-mean()-X" -0.9822
"SITTING" 8 "fBodyGyro-mean()-Y" -0.9766
"SITTING" 8 "fBodyGyro-mean()-Z" -0.9618
"SITTING" 8 "fBodyGyro-std()-X" -0.9853
"SITTING" 8 "fBodyGyro-std()-Y" -0.9689
"SITTING" 8 "fBodyGyro-std()-Z" -0.9626
"SITTING" 8 "tBodyAcc-mean()-X" 0.2675
"SITTING" 8 "tBodyAcc-mean()-Y" -0.0067
"SITTING" 8 "tBodyAcc-mean()-Z" -0.1045
"SITTING" 8 "tBodyAcc-std()-X" -0.979
"SITTING" 8 "tBodyAcc-std()-Y" -0.9273
"SITTING" 8 "tBodyAcc-std()-Z" -0.9396
"SITTING" 8 "tBodyAccJerk-mean()-X" 0.0787
"SITTING" 8 "tBodyAccJerk-mean()-Y" -0.0066
"SITTING" 8 "tBodyAccJerk-mean()-Z" -0.0107
"SITTING" 8 "tBodyAccJerk-std()-X" -0.9852
"SITTING" 8 "tBodyAccJerk-std()-Y" -0.9808
"SITTING" 8 "tBodyAccJerk-std()-Z" -0.9853
"SITTING" 8 "tBodyAccJerkMag-mean()" -0.9861
"SITTING" 8 "tBodyAccJerkMag-std()" -0.9807
"SITTING" 8 "tBodyAccMag-mean()" -0.9521
"SITTING" 8 "tBodyAccMag-std()" -0.9299
"SITTING" 8 "tBodyGyro-mean()-X" -0.0547
"SITTING" 8 "tBodyGyro-mean()-Y" -0.0955
"SITTING" 8 "tBodyGyro-mean()-Z" 0.0716
"SITTING" 8 "tBodyGyro-std()-X" -0.9845
"SITTING" 8 "tBodyGyro-std()-Y" -0.9715
"SITTING" 8 "tBodyGyro-std()-Z" -0.9596
"SITTING" 8 "tBodyGyroJerk-mean()-X" -0.0923
"SITTING" 8 "tBodyGyroJerk-mean()-Y" -0.0403
"SITTING" 8 "tBodyGyroJerk-mean()-Z" -0.0446
"SITTING" 8 "tBodyGyroJerk-std()-X" -0.9933
"SITTING" 8 "tBodyGyroJerk-std()-Y" -0.9889
"SITTING" 8 "tBodyGyroJerk-std()-Z" -0.9852
"SITTING" 8 "tBodyGyroJerkMag-mean()" -0.9918
"SITTING" 8 "tBodyGyroJerkMag-std()" -0.9868
"SITTING" 8 "tBodyGyroMag-mean()" -0.9327
"SITTING" 8 "tBodyGyroMag-std()" -0.953
"SITTING" 8 "tGravityAcc-mean()-X" 0.8325
"SITTING" 8 "tGravityAcc-mean()-Y" 0.2401
"SITTING" 8 "tGravityAcc-mean()-Z" 0.2639
"SITTING" 8 "tGravityAcc-std()-X" -0.9668
"SITTING" 8 "tGravityAcc-std()-Y" -0.9375
"SITTING" 8 "tGravityAcc-std()-Z" -0.9355
"SITTING" 8 "tGravityAccMag-mean()" -0.9521
"SITTING" 8 "tGravityAccMag-std()" -0.9299
"SITTING" 9 "fBodyAcc-mean()-X" -0.9594
"SITTING" 9 "fBodyAcc-mean()-Y" -0.9117
"SITTING" 9 "fBodyAcc-mean()-Z" -0.8922
"SITTING" 9 "fBodyAcc-std()-X" -0.9569
"SITTING" 9 "fBodyAcc-std()-Y" -0.8676
"SITTING" 9 "fBodyAcc-std()-Z" -0.818
"SITTING" 9 "fBodyAccJerk-mean()-X" -0.9656
"SITTING" 9 "fBodyAccJerk-mean()-Y" -0.958
"SITTING" 9 "fBodyAccJerk-mean()-Z" -0.9575
"SITTING" 9 "fBodyAccJerk-std()-X" -0.9667
"SITTING" 9 "fBodyAccJerk-std()-Y" -0.9585
"SITTING" 9 "fBodyAccJerk-std()-Z" -0.9649
"SITTING" 9 "fBodyAccMag-mean()" -0.8977
"SITTING" 9 "fBodyAccMag-std()" -0.8692
"SITTING" 9 "fBodyBodyAccJerkMag-mean()" -0.9531
"SITTING" 9 "fBodyBodyAccJerkMag-std()" -0.9494
"SITTING" 9 "fBodyBodyGyroJerkMag-mean()" -0.9683
"SITTING" 9 "fBodyBodyGyroJerkMag-std()" -0.966
"SITTING" 9 "fBodyBodyGyroMag-mean()" -0.9344
"SITTING" 9 "fBodyBodyGyroMag-std()" -0.9065
"SITTING" 9 "fBodyGyro-mean()-X" -0.9503
"SITTING" 9 "fBodyGyro-mean()-Y" -0.9397
"SITTING" 9 "fBodyGyro-mean()-Z" -0.9403
"SITTING" 9 "fBodyGyro-std()-X" -0.9618
"SITTING" 9 "fBodyGyro-std()-Y" -0.9106
"SITTING" 9 "fBodyGyro-std()-Z" -0.9342
"SITTING" 9 "tBodyAcc-mean()-X" 0.2483
"SITTING" 9 "tBodyAcc-mean()-Y" -0.027
"SITTING" 9 "tBodyAcc-mean()-Z" -0.0754
"SITTING" 9 "tBodyAcc-std()-X" -0.9572
"SITTING" 9 "tBodyAcc-std()-Y" -0.8751
"SITTING" 9 "tBodyAcc-std()-Z" -0.832
"SITTING" 9 "tBodyAccJerk-mean()-X" 0.077
"SITTING" 9 "tBodyAccJerk-mean()-Y" 0.0098
"SITTING" 9 "tBodyAccJerk-mean()-Z" -0.0087
"SITTING" 9 "tBodyAccJerk-std()-X" -0.9645
"SITTING" 9 "tBodyAccJerk-std()-Y" -0.9568
"SITTING" 9 "tBodyAccJerk-std()-Z" -0.9619
"SITTING" 9 "tBodyAccJerkMag-mean()" -0.9644
"SITTING" 9 "tBodyAccJerkMag-std()" -0.9518
"SITTING" 9 "tBodyAccMag-mean()" -0.8934
"SITTING" 9 "tBodyAccMag-std()" -0.8638
"SITTING" 9 "tBodyGyro-mean()-X" -0.0423
"SITTING" 9 "tBodyGyro-mean()-Y" -0.0414
"SITTING" 9 "tBodyGyro-mean()-Z" 0.0808
"SITTING" 9 "tBodyGyro-std()-X" -0.959
"SITTING" 9 "tBodyGyro-std()-Y" -0.9192
"SITTING" 9 "tBodyGyro-std()-Z" -0.9302
"SITTING" 9 "tBodyGyroJerk-mean()-X" -0.0931
"SITTING" 9 "tBodyGyroJerk-mean()-Y" -0.0467
"SITTING" 9 "tBodyGyroJerk-mean()-Z" -0.0528
"SITTING" 9 "tBodyGyroJerk-std()-X" -0.9645
"SITTING" 9 "tBodyGyroJerk-std()-Y" -0.9719
"SITTING" 9 "tBodyGyroJerk-std()-Z" -0.9687
"SITTING" 9 "tBodyGyroJerkMag-mean()" -0.9734
"SITTING" 9 "tBodyGyroJerkMag-std()" -0.9664
"SITTING" 9 "tBodyGyroMag-mean()" -0.9032
"SITTING" 9 "tBodyGyroMag-std()" -0.9066
"SITTING" 9 "tGravityAcc-mean()-X" 0.9163
"SITTING" 9 "tGravityAcc-mean()-Y" -0.0414
"SITTING" 9 "tGravityAcc-mean()-Z" 0.0853
"SITTING" 9 "tGravityAcc-std()-X" -0.9553
"SITTING" 9 "tGravityAcc-std()-Y" -0.9465
"SITTING" 9 "tGravityAcc-std()-Z" -0.8859
"SITTING" 9 "tGravityAccMag-mean()" -0.8934
"SITTING" 9 "tGravityAccMag-std()" -0.8638
"SITTING" 10 "fBodyAcc-mean()-X" -0.9849
"SITTING" 10 "fBodyAcc-mean()-Y" -0.9405
"SITTING" 10 "fBodyAcc-mean()-Z" -0.9746
"SITTING" 10 "fBodyAcc-std()-X" -0.9822
"SITTING" 10 "fBodyAcc-std()-Y" -0.9128
"SITTING" 10 "fBodyAcc-std()-Z" -0.9661
"SITTING" 10 "fBodyAccJerk-mean()-X" -0.9894
"SITTING" 10 "fBodyAccJerk-mean()-Y" -0.981
"SITTING" 10 "fBodyAccJerk-mean()-Z" -0.9861
"SITTING" 10 "fBodyAccJerk-std()-X" -0.9896
"SITTING" 10 "fBodyAccJerk-std()-Y" -0.982
"SITTING" 10 "fBodyAccJerk-std()-Z" -0.9891
"SITTING" 10 "fBodyAccMag-mean()" -0.9553
"SITTING" 10 "fBodyAccMag-std()" -0.9415
"SITTING" 10 "fBodyBodyAccJerkMag-mean()" -0.9859
"SITTING" 10 "fBodyBodyAccJerkMag-std()" -0.9833
"SITTING" 10 "fBodyBodyGyroJerkMag-mean()" -0.9922
"SITTING" 10 "fBodyBodyGyroJerkMag-std()" -0.9914
"SITTING" 10 "fBodyBodyGyroMag-mean()" -0.9745
"SITTING" 10 "fBodyBodyGyroMag-std()" -0.9625
"SITTING" 10 "fBodyGyro-mean()-X" -0.9865
"SITTING" 10 "fBodyGyro-mean()-Y" -0.9862
"SITTING" 10 "fBodyGyro-mean()-Z" -0.9654
"SITTING" 10 "fBodyGyro-std()-X" -0.9897
"SITTING" 10 "fBodyGyro-std()-Y" -0.9836
"SITTING" 10 "fBodyGyro-std()-Z" -0.9624
"SITTING" 10 "tBodyAcc-mean()-X" 0.2706
"SITTING" 10 "tBodyAcc-mean()-Y" -0.015
"SITTING" 10 "tBodyAcc-mean()-Z" -0.1043
"SITTING" 10 "tBodyAcc-std()-X" -0.9829
